envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
3014	42414000	41598000	42798000	43518000	42198000	41958000	41575907.0464768
3015	42411000	41595000	42795000	43515000	42195000	41955000	41582682.1589205
3016	42432000	41592000	42792000	43512000	42312000	41952000	41589469.2653673
3017	42453000	41709000	42789000	43509000	42309000	41949000	41596256.3718141
3018	42450000	41706000	42786000	43506000	42306000	41946000	41603031.4842579
3019	42471000	41703000	42903000	43503000	42303000	41943000	41609806.5967017
3020	42468000	41700000	42900000	43500000	42300000	41940000	41616581.7091454
3021	42489000	41697000	42897000	43497000	42297000	42057000	41623356.8215892
3022	42486000	41694000	42894000	43494000	42294000	42054000	41630131.934033
3023	42483000	41691000	42891000	43491000	42291000	42051000	41636895.0524738
3024	42480000	41688000	42888000	43488000	42288000	42048000	41643670.1649175
3025	42477000	41685000	42885000	43485000	42285000	42045000	41650445.2773613
3026	42474000	41682000	42882000	43482000	42282000	42042000	41657232.3838081
3027	42471000	41679000	42879000	43479000	42279000	42039000	41663995.5022489
3028	42468000	41676000	42876000	43476000	42276000	42036000	41670758.6206897
3029	42513000	41673000	42873000	43473000	42393000	42153000	41677521.7391304
3030	42534000	41670000	42870000	43470000	42390000	42270000	41684296.8515742
3031	42531000	41667000	42867000	43467000	42387000	42267000	41691071.964018
3032	42528000	41664000	42864000	43464000	42384000	42264000	41697847.0764618
3033	42549000	41781000	42861000	43461000	42381000	42261000	41704610.1949025
3034	42546000	41778000	42858000	43458000	42378000	42258000	41711385.3073463
3035	42543000	41775000	42855000	43455000	42375000	42255000	41718160.4197901
3036	42540000	41772000	42852000	43452000	42372000	42252000	41724923.5382309
3037	42537000	41769000	42849000	43449000	42369000	42249000	41731686.6566717
3038	42558000	41766000	42846000	43446000	42486000	42246000	41738425.7871064
3039	42555000	41763000	42843000	43443000	42483000	42243000	41745176.9115442
3040	42552000	41760000	42840000	43440000	42480000	42240000	41751940.029985
3041	42573000	41877000	42837000	43437000	42477000	42237000	41758691.1544228
3042	42570000	41874000	42834000	43434000	42474000	42234000	41765442.2788606
3043	42567000	41871000	42831000	43431000	42471000	42231000	41772205.3973013
3044	42564000	41868000	42828000	43428000	42468000	42228000	41778968.5157421
3045	42561000	41865000	42825000	43425000	42465000	42225000	41785731.6341829
3046	42558000	41862000	42822000	43422000	42462000	42222000	41792482.7586207
3047	42579000	41859000	42939000	43419000	42459000	42219000	41799233.8830585
3048	42576000	41856000	42936000	43416000	42456000	42216000	41805973.0134933
3049	42597000	41853000	43053000	43413000	42453000	42213000	41812712.143928
3050	42594000	41850000	43050000	43410000	42450000	42210000	41819439.2803598
3051	42591000	41847000	43047000	43407000	42447000	42207000	41826166.4167916
3052	42588000	41844000	43044000	43404000	42444000	42204000	41832905.5472264
3053	42585000	41841000	43041000	43401000	42441000	42201000	41839644.6776612
3054	42582000	41838000	43038000	43398000	42438000	42198000	41846383.808096
3055	42579000	41835000	43035000	43395000	42435000	42195000	41853134.9325337
3056	42576000	41832000	43032000	43392000	42432000	42192000	41859862.0689655
3057	42597000	41829000	43029000	43389000	42429000	42309000	41866589.2053973
3058	42594000	41826000	43026000	43386000	42426000	42306000	41873304.3478261
3059	42591000	41823000	43023000	43383000	42423000	42303000	41880007.4962519
3060	42612000	41820000	43140000	43380000	42420000	42300000	41886710.6446777
3061	42633000	41817000	43137000	43377000	42537000	42297000	41893425.7871064
3062	42630000	41814000	43134000	43374000	42534000	42294000	41900140.9295352
3063	42627000	41811000	43131000	43371000	42531000	42291000	41906832.083958
3064	42648000	41808000	43128000	43488000	42528000	42288000	41913535.2323838
3065	42645000	41805000	43125000	43485000	42525000	42285000	41920238.3808096
3066	42690000	41802000	43122000	43482000	42642000	42402000	41926941.5292354
3067	42687000	41799000	43119000	43479000	42639000	42399000	41933632.6836582
3068	42684000	41796000	43116000	43476000	42636000	42396000	41940311.844078
3069	42681000	41793000	43113000	43473000	42633000	42393000	41946967.0164918
3070	42678000	41790000	43110000	43470000	42630000	42390000	41953622.1889055
3071	42675000	41787000	43107000	43467000	42627000	42387000	41960289.3553223
3072	42696000	41784000	43104000	43464000	42624000	42504000	41966944.5277361
3073	42693000	41781000	43101000	43461000	42621000	42501000	41973599.7001499
3074	42738000	41778000	43218000	43458000	42738000	42498000	41980242.8785607
3075	42735000	41775000	43215000	43455000	42735000	42495000	41986898.0509745
3076	42732000	41772000	43212000	43452000	42732000	42492000	41993529.2353823
3077	42729000	41769000	43209000	43449000	42729000	42489000	42000160.4197901
3078	42726000	41766000	43206000	43446000	42726000	42486000	42006779.6101949
3079	42723000	41763000	43203000	43443000	42723000	42483000	42013374.8125937
3080	42744000	41760000	43200000	43560000	42720000	42480000	42019958.0209895
3081	42741000	41757000	43197000	43557000	42717000	42477000	42026541.2293853
3082	42762000	41754000	43194000	43674000	42714000	42474000	42033124.4377811
3083	42759000	41751000	43191000	43671000	42711000	42471000	42039707.6461769
3084	42780000	41748000	43188000	43668000	42708000	42588000	42046290.8545727
3085	42777000	41745000	43185000	43665000	42705000	42585000	42052862.0689655
3086	42774000	41742000	43182000	43662000	42702000	42582000	42059433.2833583
3087	42771000	41739000	43179000	43659000	42699000	42579000	42066016.4917541
3088	42768000	41736000	43176000	43656000	42696000	42576000	42072611.6941529
3089	42765000	41733000	43173000	43653000	42693000	42573000	42079206.8965517
3090	42762000	41730000	43170000	43650000	42690000	42570000	42085778.1109445
3091	42759000	41727000	43167000	43647000	42687000	42567000	42092349.3253373
3092	42756000	41724000	43164000	43644000	42684000	42564000	42098920.5397301
3093	42753000	41721000	43161000	43641000	42681000	42561000	42105491.7541229
3094	42774000	41718000	43158000	43638000	42798000	42558000	42112062.9685157
3095	42771000	41715000	43155000	43635000	42795000	42555000	42118622.1889055
3096	42768000	41712000	43152000	43632000	42792000	42552000	42125169.4152924
3097	42765000	41709000	43149000	43629000	42789000	42549000	42131704.6476762
3098	42786000	41706000	43146000	43626000	42906000	42546000	42138215.892054
3099	42783000	41703000	43143000	43623000	42903000	42543000	42144727.1364318
3100	42780000	41700000	43140000	43620000	42900000	42540000	42151238.3808096
3101	42777000	41697000	43137000	43617000	42897000	42537000	42157749.6251874
3102	42798000	41694000	43134000	43734000	42894000	42534000	42164272.8635682
3103	42795000	41691000	43131000	43731000	42891000	42531000	42170784.107946
3104	42792000	41688000	43128000	43728000	42888000	42528000	42177283.3583208
3105	42789000	41685000	43125000	43725000	42885000	42525000	42183770.6146926
3106	42786000	41682000	43122000	43722000	42882000	42522000	42190257.8710645
3107	42783000	41679000	43119000	43719000	42879000	42519000	42196745.1274363
3108	42804000	41676000	43116000	43716000	42876000	42636000	42203244.3778111
3109	42801000	41673000	43113000	43713000	42873000	42633000	42209731.6341829
3110	42798000	41670000	43110000	43710000	42870000	42630000	42216218.8905547
3111	42795000	41667000	43107000	43707000	42867000	42627000	42222694.1529235
3112	42792000	41664000	43104000	43704000	42864000	42624000	42229169.4152923
3113	42789000	41661000	43101000	43701000	42861000	42621000	42235644.6776612
3114	42786000	41658000	43098000	43698000	42858000	42618000	42242119.94003
3115	42807000	41655000	43095000	43695000	42855000	42735000	42248607.1964018
3116	42828000	41652000	43092000	43692000	42972000	42732000	42255094.4527736
3117	42825000	41649000	43089000	43689000	42969000	42729000	42261545.7271364
3118	42822000	41646000	43086000	43686000	42966000	42726000	42267997.0014992
3119	42819000	41643000	43083000	43683000	42963000	42723000	42274436.2818591
3120	42840000	41640000	43080000	43800000	42960000	42720000	42280839.5802099
3121	42837000	41637000	43077000	43797000	42957000	42717000	42287242.8785607
3122	42834000	41634000	43074000	43794000	42954000	42714000	42293658.1709145
3123	42831000	41631000	43071000	43791000	42951000	42711000	42300073.4632684
3124	42828000	41628000	43068000	43788000	42948000	42708000	42306488.7556222
3125	42825000	41625000	43065000	43785000	42945000	42705000	42312904.047976
3126	42846000	41622000	43062000	43782000	42942000	42822000	42319307.3463268
3127	42867000	41619000	43059000	43779000	42939000	42939000	42325710.6446777
3128	42912000	41616000	43176000	43896000	42936000	42936000	42332113.9430285
3129	42909000	41613000	43173000	43893000	42933000	42933000	42338517.2413793
3130	42930000	41610000	43170000	43890000	42930000	43050000	42344908.5457271
3131	42927000	41607000	43167000	43887000	42927000	43047000	42351287.856072
3132	42924000	41604000	43164000	43884000	42924000	43044000	42357667.1664168
3133	42921000	41601000	43161000	43881000	42921000	43041000	42364046.4767616
3134	42942000	41598000	43158000	43878000	42918000	43158000	42370425.7871064
3135	42939000	41595000	43155000	43875000	42915000	43155000	42376793.1034483
3136	42936000	41592000	43152000	43872000	42912000	43152000	42383172.4137931
3137	42933000	41589000	43149000	43869000	42909000	43149000	42389539.7301349
3138	42930000	41586000	43146000	43866000	42906000	43146000	42395895.0524738
3139	42927000	41583000	43143000	43863000	42903000	43143000	42402250.3748126
3140	42948000	41700000	43140000	43860000	42900000	43140000	42408605.6971514
3141	42945000	41697000	43137000	43857000	42897000	43137000	42414961.0194903
3142	42966000	41814000	43134000	43854000	42894000	43134000	42421328.3358321
3143	42987000	41811000	43131000	43851000	42891000	43251000	42427707.6461769
3144	42984000	41808000	43128000	43848000	42888000	43248000	42434074.9625187
3145	43005000	41805000	43245000	43845000	42885000	43245000	42440442.2788606
3146	43026000	41802000	43242000	43842000	42882000	43362000	42446809.5952024
3147	43023000	41799000	43239000	43839000	42879000	43359000	42453176.9115442
3148	43020000	41796000	43236000	43836000	42876000	43356000	42459544.2278861
3149	43017000	41793000	43233000	43833000	42873000	43353000	42465911.5442279
3150	43014000	41790000	43230000	43830000	42870000	43350000	42472266.8665667
3151	43035000	41787000	43227000	43947000	42867000	43347000	42478634.1829085
3152	43032000	41784000	43224000	43944000	42864000	43344000	42485013.4932534
3153	43077000	41901000	43221000	44061000	42861000	43341000	42491392.8035982
3154	43122000	41898000	43338000	44058000	42858000	43458000	42497784.107946
3155	43143000	41895000	43335000	44055000	42975000	43455000	42504163.4182909
3156	43164000	41892000	43452000	44052000	42972000	43452000	42510530.7346327
3157	43161000	41889000	43449000	44049000	42969000	43449000	42516898.0509745
3158	43182000	41886000	43446000	44166000	42966000	43446000	42523265.3673163
3159	43179000	41883000	43443000	44163000	42963000	43443000	42529632.6836582
3160	43176000	41880000	43440000	44160000	42960000	43440000	42536000
3161	43173000	41877000	43437000	44157000	42957000	43437000	42542367.3163418
3162	43170000	41874000	43434000	44154000	42954000	43434000	42548734.6326837
3163	43191000	41871000	43431000	44271000	42951000	43431000	42555089.9550225
3164	43188000	41868000	43428000	44268000	42948000	43428000	42561433.2833583
3165	43185000	41865000	43425000	44265000	42945000	43425000	42567788.6056972
3166	43254000	41862000	43542000	44382000	42942000	43542000	42574131.934033
3167	43275000	41979000	43539000	44379000	42939000	43539000	42580475.2623688
3168	43296000	41976000	43536000	44376000	42936000	43656000	42586818.5907046
3169	43317000	41973000	43533000	44373000	42933000	43773000	42593161.9190405
3170	43314000	41970000	43530000	44370000	42930000	43770000	42599505.2473763
3171	43311000	41967000	43527000	44367000	42927000	43767000	42605836.5817091
3172	43308000	41964000	43524000	44364000	42924000	43764000	42612155.922039
3173	43305000	41961000	43521000	44361000	42921000	43761000	42618451.2743628
3174	43350000	42078000	43638000	44358000	42918000	43758000	42624734.6326837
3175	43347000	42075000	43635000	44355000	42915000	43755000	42631029.9850075
3176	43344000	42072000	43632000	44352000	42912000	43752000	42637337.3313343
3177	43341000	42069000	43629000	44349000	42909000	43749000	42643644.6776612
3178	43338000	42066000	43626000	44346000	42906000	43746000	42649940.029985
3179	43335000	42063000	43623000	44343000	42903000	43743000	42656223.3883058
3180	43332000	42060000	43620000	44340000	42900000	43740000	42662482.7586207
3181	43353000	42057000	43737000	44337000	42897000	43737000	42668754.1229385
3182	43398000	42174000	43734000	44334000	43014000	43734000	42674989.5052474
3183	43395000	42171000	43731000	44331000	43011000	43731000	42681212.8935532
3184	43392000	42168000	43728000	44328000	43008000	43728000	42687436.2818591
3185	43389000	42165000	43725000	44325000	43005000	43725000	42693647.6761619
3186	43386000	42162000	43722000	44322000	43002000	43722000	42699871.0644678
3187	43407000	42159000	43719000	44319000	42999000	43839000	42706082.4587706
3188	43404000	42156000	43716000	44316000	42996000	43836000	42712293.8530735
3189	43425000	42153000	43713000	44313000	42993000	43953000	42718493.2533733
3190	43422000	42150000	43710000	44310000	42990000	43950000	42724692.6536732
3191	43419000	42147000	43707000	44307000	42987000	43947000	42730892.053973
3192	43416000	42144000	43704000	44304000	42984000	43944000	42737079.4602699
3193	43437000	42141000	43821000	44301000	42981000	43941000	42743254.8725637
3194	43434000	42138000	43818000	44298000	42978000	43938000	42749418.2908546
3195	43431000	42135000	43815000	44295000	42975000	43935000	42755593.7031484
3196	43428000	42132000	43812000	44292000	42972000	43932000	42761781.1094453
3197	43425000	42129000	43809000	44289000	42969000	43929000	42767968.5157421
3198	43422000	42126000	43806000	44286000	42966000	43926000	42774155.922039
3199	43419000	42123000	43803000	44283000	42963000	43923000	42780331.3343328
3200	43416000	42120000	43800000	44280000	42960000	43920000	42786506.7466267
3201	43413000	42117000	43797000	44277000	42957000	43917000	42792682.1589205
3202	43434000	42114000	43914000	44274000	42954000	43914000	42798845.5772114
3203	43431000	42111000	43911000	44271000	42951000	43911000	42805008.9955022
3204	43476000	42108000	43908000	44388000	42948000	44028000	42811172.4137931
3205	43473000	42105000	43905000	44385000	42945000	44025000	42817323.838081
3206	43494000	42102000	43902000	44382000	42942000	44142000	42823475.2623688
3207	43515000	42099000	43899000	44379000	42939000	44259000	42829626.6866567
3208	43536000	42216000	43896000	44376000	42936000	44256000	42835754.1229385
3209	43533000	42213000	43893000	44373000	42933000	44253000	42841881.5592204
3210	43530000	42210000	43890000	44370000	42930000	44250000	42847997.0014993
3211	43527000	42207000	43887000	44367000	42927000	44247000	42854100.4497751
3212	43548000	42324000	43884000	44364000	42924000	44244000	42860215.892054
3213	43569000	42321000	44001000	44361000	42921000	44241000	42866343.3283358
3214	43566000	42318000	43998000	44358000	42918000	44238000	42872458.7706147
3215	43563000	42315000	43995000	44355000	42915000	44235000	42878574.2128936
3216	43560000	42312000	43992000	44352000	42912000	44232000	42884689.6551724
3217	43557000	42309000	43989000	44349000	42909000	44229000	42890805.0974513
3218	43554000	42306000	43986000	44346000	42906000	44226000	42896908.5457271
3219	43551000	42303000	43983000	44343000	42903000	44223000	42903000
3220	43548000	42300000	43980000	44340000	42900000	44220000	42909091.4542729
3221	43545000	42297000	43977000	44337000	42897000	44217000	42915194.9025487
3222	43566000	42294000	43974000	44334000	43014000	44214000	42921286.3568216
3223	43587000	42411000	43971000	44331000	43011000	44211000	42927377.8110945
3224	43584000	42408000	43968000	44328000	43008000	44208000	42933469.2653673
3225	43581000	42405000	43965000	44325000	43005000	44205000	42939560.7196402
3226	43602000	42402000	43962000	44442000	43002000	44202000	42945652.173913
3227	43599000	42399000	43959000	44439000	42999000	44199000	42951743.6281859
3228	43596000	42396000	43956000	44436000	42996000	44196000	42957835.0824588
3229	43617000	42393000	43953000	44553000	42993000	44193000	42963914.5427286
3230	43614000	42390000	43950000	44550000	42990000	44190000	42969994.0029985
3231	43611000	42387000	43947000	44547000	42987000	44187000	42976085.4572714
3232	43608000	42384000	43944000	44544000	42984000	44184000	42982176.9115442
3233	43629000	42501000	43941000	44541000	42981000	44181000	42988256.3718141
3234	43626000	42498000	43938000	44538000	42978000	44178000	42994335.832084
3235	43623000	42495000	43935000	44535000	42975000	44175000	43000427.2863568
3236	43644000	42492000	43932000	44532000	43092000	44172000	43006518.7406297
3237	43665000	42609000	43929000	44529000	43089000	44169000	43012622.1889055
3238	43686000	42726000	43926000	44526000	43086000	44166000	43018725.6371814
3239	43683000	42723000	43923000	44523000	43083000	44163000	43024805.0974513
3240	43704000	42720000	43920000	44520000	43080000	44280000	43030860.5697151
3241	43701000	42717000	43917000	44517000	43077000	44277000	43036928.035982
3242	43722000	42714000	44034000	44514000	43074000	44274000	43042995.5022489
3243	43743000	42831000	44031000	44511000	43071000	44271000	43049062.9685157
3244	43740000	42828000	44028000	44508000	43068000	44268000	43055130.4347826
3245	43737000	42825000	44025000	44505000	43065000	44265000	43061185.9070465
3246	43734000	42822000	44022000	44502000	43062000	44262000	43067229.3853073
3247	43731000	42819000	44019000	44499000	43059000	44259000	43073272.8635682
3248	43752000	42936000	44016000	44496000	43056000	44256000	43079316.3418291
3249	43749000	42933000	44013000	44493000	43053000	44253000	43085359.82009
3250	43746000	42930000	44010000	44490000	43050000	44250000	43091391.3043478
3251	43767000	42927000	44007000	44487000	43047000	44367000	43097422.7886057
3252	43764000	42924000	44004000	44484000	43044000	44364000	43103442.2788606
3253	43785000	42921000	44001000	44481000	43041000	44481000	43109437.7811094
3254	43806000	42918000	43998000	44478000	43038000	44598000	43115421.2893553
3255	43803000	42915000	43995000	44475000	43035000	44595000	43121392.8035982
3256	43824000	43032000	43992000	44472000	43032000	44592000	43127352.3238381
3257	43821000	43029000	43989000	44469000	43029000	44589000	43133311.844078
3258	43818000	43026000	43986000	44466000	43026000	44586000	43139283.3583208
3259	43815000	43023000	43983000	44463000	43023000	44583000	43145266.8665667
3260	43836000	43020000	43980000	44460000	43140000	44580000	43151250.3748126
3261	43833000	43017000	43977000	44457000	43137000	44577000	43157245.8770615
3262	43830000	43014000	43974000	44454000	43134000	44574000	43163241.3793103
3263	43827000	43011000	43971000	44451000	43131000	44571000	43169236.8815592
3264	43848000	43008000	43968000	44568000	43128000	44568000	43175196.4017991
3265	43845000	43005000	43965000	44565000	43125000	44565000	43181143.928036
3266	43842000	43002000	43962000	44562000	43122000	44562000	43187091.4542729
3267	43839000	42999000	43959000	44559000	43119000	44559000	43193038.9805097
3268	43860000	42996000	43956000	44676000	43116000	44556000	43198974.5127436
3269	43881000	42993000	43953000	44793000	43113000	44553000	43204910.0449775
3270	43902000	42990000	43950000	44790000	43230000	44550000	43210845.5772114
3271	43899000	42987000	43947000	44787000	43227000	44547000	43216781.1094453
3272	43920000	42984000	43944000	44784000	43344000	44544000	43222716.6416792
3273	43917000	42981000	43941000	44781000	43341000	44541000	43228652.173913
3274	43938000	42978000	43938000	44898000	43338000	44538000	43234587.7061469
3275	43935000	42975000	43935000	44895000	43335000	44535000	43240523.2383808
3276	43932000	42972000	43932000	44892000	43332000	44532000	43246470.7646177
3277	43929000	42969000	43929000	44889000	43329000	44529000	43252406.2968516
3278	43926000	42966000	43926000	44886000	43326000	44526000	43258329.8350825
3279	43923000	42963000	43923000	44883000	43323000	44523000	43264253.3733133
3280	43920000	42960000	43920000	44880000	43320000	44520000	43270188.9055472
3281	43917000	42957000	43917000	44877000	43317000	44517000	43276124.4377811
3282	43938000	42954000	44034000	44874000	43314000	44514000	43282047.976012
3283	43935000	42951000	44031000	44871000	43311000	44511000	43287971.5142429
3284	43932000	42948000	44028000	44868000	43308000	44508000	43293883.0584708
3285	43929000	42945000	44025000	44865000	43305000	44505000	43299794.6026987
3286	43926000	42942000	44022000	44862000	43302000	44502000	43305694.1529235
3287	43923000	42939000	44019000	44859000	43299000	44499000	43311605.6971514
3288	43920000	42936000	44016000	44856000	43296000	44496000	43317517.2413793
3289	43917000	42933000	44013000	44853000	43293000	44493000	43323428.7856072
3290	43962000	42930000	44010000	44970000	43410000	44490000	43329340.3298351
3291	43983000	43047000	44007000	44967000	43407000	44487000	43335251.874063
3292	44004000	43044000	44004000	44964000	43524000	44484000	43341151.4242879
3293	44001000	43041000	44001000	44961000	43521000	44481000	43347026.9865067
3294	44022000	43158000	43998000	44958000	43518000	44478000	43352890.5547226
3295	44019000	43155000	43995000	44955000	43515000	44475000	43358742.1289355
3296	44016000	43152000	43992000	44952000	43512000	44472000	43364593.7031484
3297	44013000	43149000	43989000	44949000	43509000	44469000	43370433.2833583
3298	44010000	43146000	43986000	44946000	43506000	44466000	43376272.8635682
3299	44031000	43143000	43983000	45063000	43503000	44463000	43382124.4377811
3300	44052000	43260000	43980000	45060000	43500000	44460000	43387988.005997
3301	44073000	43257000	43977000	45177000	43497000	44457000	43393839.5802099
3302	44094000	43374000	43974000	45174000	43494000	44454000	43399679.1604198
3303	44091000	43371000	43971000	45171000	43491000	44451000	43405530.7346327
3304	44088000	43368000	43968000	45168000	43488000	44448000	43411406.2968516
3305	44085000	43365000	43965000	45165000	43485000	44445000	43417293.8530735
3306	44106000	43362000	43962000	45162000	43602000	44442000	43423181.4092954
3307	44127000	43479000	43959000	45159000	43599000	44439000	43429068.9655172
3308	44124000	43476000	43956000	45156000	43596000	44436000	43434944.5277361
3309	44121000	43473000	43953000	45153000	43593000	44433000	43440820.089955
3310	44118000	43470000	43950000	45150000	43590000	44430000	43446683.6581709
3311	44139000	43467000	43947000	45267000	43587000	44427000	43452547.2263868
3312	44136000	43464000	43944000	45264000	43584000	44424000	43458410.7946027
3313	44133000	43461000	43941000	45261000	43581000	44421000	43464274.3628186
3314	44130000	43458000	43938000	45258000	43578000	44418000	43470137.9310345
3315	44127000	43455000	43935000	45255000	43575000	44415000	43476001.4992504
3316	44124000	43452000	43932000	45252000	43572000	44412000	43481877.0614693
3317	44121000	43449000	43929000	45249000	43569000	44409000	43487752.6236882
3318	44118000	43446000	43926000	45246000	43566000	44406000	43493640.17991
3319	44139000	43443000	43923000	45363000	43563000	44403000	43499527.7361319
3320	44136000	43440000	43920000	45360000	43560000	44400000	43505415.2923538
3321	44133000	43437000	43917000	45357000	43557000	44397000	43511314.8425787
3322	44154000	43554000	43914000	45354000	43554000	44394000	43517214.3928036
3323	44151000	43551000	43911000	45351000	43551000	44391000	43523101.9490255
3324	44148000	43548000	43908000	45348000	43548000	44388000	43528965.5172414
3325	44145000	43545000	43905000	45345000	43545000	44385000	43534829.0854573
3326	44166000	43542000	43902000	45462000	43542000	44382000	43540680.6596702
3327	44163000	43539000	43899000	45459000	43539000	44379000	43546532.2338831
3328	44160000	43536000	43896000	45456000	43536000	44376000	43552371.814093
3329	44157000	43533000	43893000	45453000	43533000	44373000	43558211.3943028
3330	44154000	43530000	43890000	45450000	43530000	44370000	43564038.9805097
3331	44151000	43527000	43887000	45447000	43527000	44367000	43569842.5787106
3332	44148000	43524000	43884000	45444000	43524000	44364000	43575646.1769115
3333	44145000	43521000	43881000	45441000	43521000	44361000	43581437.7811094
3334	44142000	43518000	43878000	45438000	43518000	44358000	43587241.3793103
3335	44163000	43635000	43875000	45435000	43515000	44355000	43593032.9835082
3336	44160000	43632000	43872000	45432000	43512000	44352000	43598824.5877062
3337	44157000	43629000	43869000	45429000	43509000	44349000	43604616.191904
3338	44154000	43626000	43866000	45426000	43506000	44346000	43610383.808096
3339	44151000	43623000	43863000	45423000	43503000	44343000	43616163.4182909
3340	44172000	43620000	43860000	45420000	43500000	44460000	43621955.0224888
3341	44169000	43617000	43857000	45417000	43497000	44457000	43627746.6266867
3342	44166000	43614000	43854000	45414000	43494000	44454000	43633538.2308846
3343	44163000	43611000	43851000	45411000	43491000	44451000	43639329.8350825
3344	44160000	43608000	43848000	45408000	43488000	44448000	43645121.4392804
3345	44181000	43605000	43845000	45405000	43605000	44445000	43650901.0494753
3346	44202000	43602000	43842000	45402000	43722000	44442000	43656692.6536732
3347	44199000	43599000	43839000	45399000	43719000	44439000	43662460.2698651
3348	44220000	43596000	43956000	45396000	43716000	44436000	43668215.892054
3349	44217000	43593000	43953000	45393000	43713000	44433000	43673959.5202399
3350	44214000	43590000	43950000	45390000	43710000	44430000	43679679.1604198
3351	44211000	43587000	43947000	45387000	43707000	44427000	43685398.8005997
3352	44208000	43584000	43944000	45384000	43704000	44424000	43691106.4467766
3353	44205000	43581000	43941000	45381000	43701000	44421000	43696814.0929535
3354	44202000	43578000	43938000	45378000	43698000	44418000	43702521.7391304
3355	44199000	43575000	43935000	45375000	43695000	44415000	43708229.3853073
3356	44244000	43572000	44052000	45372000	43692000	44532000	43713949.0254873
3357	44265000	43689000	44049000	45369000	43689000	44529000	43719668.6656672
3358	44262000	43686000	44046000	45366000	43686000	44526000	43725388.3058471
3359	44259000	43683000	44043000	45363000	43683000	44523000	43731107.946027
3360	44256000	43680000	44040000	45360000	43680000	44520000	43736827.5862069
3361	44253000	43677000	44037000	45357000	43677000	44517000	43742547.2263868
3362	44274000	43674000	44034000	45354000	43674000	44634000	43748266.8665667
3363	44295000	43671000	44151000	45351000	43671000	44631000	43753986.5067466
3364	44292000	43668000	44148000	45348000	43668000	44628000	43759706.1469265
3365	44289000	43665000	44145000	45345000	43665000	44625000	43765413.7931034
3366	44286000	43662000	44142000	45342000	43662000	44622000	43771133.4332834
3367	44307000	43779000	44139000	45339000	43659000	44619000	43776865.0674663
3368	44304000	43776000	44136000	45336000	43656000	44616000	43782596.7016492
3369	44301000	43773000	44133000	45333000	43653000	44613000	43788328.3358321
3370	44298000	43770000	44130000	45330000	43650000	44610000	43794083.958021
3371	44295000	43767000	44127000	45327000	43647000	44607000	43799839.5802099
3372	44292000	43764000	44124000	45324000	43644000	44604000	43805607.1964018
3373	44313000	43761000	44121000	45441000	43641000	44601000	43811374.8125937
3374	44334000	43758000	44238000	45438000	43638000	44598000	43817118.4407796
3375	44331000	43755000	44235000	45435000	43635000	44595000	43822862.0689655
3376	44328000	43752000	44232000	45432000	43632000	44592000	43828605.6971514
3377	44325000	43749000	44229000	45429000	43629000	44589000	43834361.3193403
3378	44346000	43866000	44226000	45426000	43626000	44586000	43840116.9415292
3379	44343000	43863000	44223000	45423000	43623000	44583000	43845872.5637181
3380	44340000	43860000	44220000	45420000	43620000	44580000	43851604.1979011
3381	44337000	43857000	44217000	45417000	43617000	44577000	43857335.832084
3382	44358000	43854000	44214000	45534000	43614000	44574000	43863067.4662669
3383	44355000	43851000	44211000	45531000	43611000	44571000	43868799.1004498
3384	44376000	43968000	44208000	45528000	43608000	44568000	43874506.7466267
3385	44373000	43965000	44205000	45525000	43605000	44565000	43880214.3928036
3386	44394000	43962000	44202000	45522000	43602000	44682000	43885910.0449775
3387	44391000	43959000	44199000	45519000	43599000	44679000	43891605.6971514
3388	44388000	43956000	44196000	45516000	43596000	44676000	43897301.3493253
3389	44385000	43953000	44193000	45513000	43593000	44673000	43902985.0074963
3390	44382000	43950000	44190000	45510000	43590000	44670000	43908668.6656672
3391	44403000	43947000	44187000	45507000	43707000	44667000	43914340.3298351
3392	44400000	43944000	44184000	45504000	43704000	44664000	43920023.988006
3393	44397000	43941000	44181000	45501000	43701000	44661000	43925707.6461769
3394	44418000	43938000	44178000	45498000	43818000	44658000	43931403.2983508
3395	44439000	43935000	44175000	45615000	43815000	44655000	43937098.9505247
3396	44436000	43932000	44172000	45612000	43812000	44652000	43942782.6086957
3397	44433000	43929000	44169000	45609000	43809000	44649000	43948466.2668666
3398	44430000	43926000	44166000	45606000	43806000	44646000	43954137.9310345
3399	44451000	43923000	44283000	45603000	43803000	44643000	43959809.5952024
3400	44448000	43920000	44280000	45600000	43800000	44640000	43965481.2593703
3401	44445000	43917000	44277000	45597000	43797000	44637000	43971164.9175412
3402	44442000	43914000	44274000	45594000	43794000	44634000	43976836.5817092
3403	44463000	43911000	44271000	45591000	43911000	44631000	43982496.2518741
3404	44460000	43908000	44268000	45588000	43908000	44628000	43988143.928036
3405	44457000	43905000	44265000	45585000	43905000	44625000	43993791.6041979
3406	44478000	43902000	44262000	45702000	43902000	44622000	43999451.2743628
3407	44475000	43899000	44259000	45699000	43899000	44619000	44005122.9385307
3408	44472000	43896000	44256000	45696000	43896000	44616000	44010806.5967017
3409	44493000	43893000	44373000	45693000	43893000	44613000	44016490.2548726
3410	44490000	43890000	44370000	45690000	43890000	44610000	44022173.9130435
3411	44487000	43887000	44367000	45687000	43887000	44607000	44027857.5712144
3412	44484000	43884000	44364000	45684000	43884000	44604000	44033541.2293853
3413	44481000	43881000	44361000	45681000	43881000	44601000	44039200.8995502
