envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
11231	42243000	42507000	41907000	41667000	42627000	42507000	42362700.149925
11232	42240000	42504000	41904000	41664000	42624000	42504000	42363406.2968516
11233	42237000	42501000	41901000	41661000	42621000	42501000	42364112.4437781
11234	42234000	42498000	41898000	41658000	42618000	42498000	42364806.5967017
11235	42231000	42495000	41895000	41655000	42615000	42495000	42365500.7496252
11236	42228000	42492000	41892000	41652000	42612000	42492000	42366194.9025487
11237	42225000	42489000	41889000	41649000	42609000	42489000	42366889.0554723
11238	42222000	42486000	41886000	41646000	42606000	42486000	42367595.2023988
11239	42219000	42483000	41883000	41643000	42603000	42483000	42368289.3553223
11240	42240000	42480000	4.2e+07	41640000	42600000	42480000	42368983.5082459
11241	42237000	42477000	41997000	41637000	42597000	42477000	42369677.6611694
11242	42234000	42474000	41994000	41634000	42594000	42474000	42370371.814093
11243	42231000	42471000	41991000	41631000	42591000	42471000	42371065.9670165
11244	42228000	42468000	41988000	41628000	42588000	42468000	42371760.11994
11245	42225000	42465000	41985000	41625000	42585000	42465000	42372454.2728636
11246	42222000	42462000	41982000	41622000	42582000	42462000	42373148.4257871
11247	42219000	42459000	41979000	41619000	42579000	42459000	42373854.5727136
11248	42240000	42456000	41976000	41616000	42576000	42576000	42374560.7196402
11249	42237000	42453000	41973000	41613000	42573000	42573000	42375266.8665667
11250	42234000	42450000	41970000	41610000	42570000	42570000	42375961.0194903
11251	42231000	42447000	41967000	41607000	42567000	42567000	42376655.1724138
11252	42228000	42444000	41964000	41604000	42564000	42564000	42377361.3193403
11253	42249000	42441000	42081000	41601000	42561000	42561000	42378067.4662669
11254	42246000	42438000	42078000	41598000	42558000	42558000	42378773.6131934
11255	42243000	42435000	42075000	41595000	42555000	42555000	42379479.7601199
11256	42240000	42432000	42072000	41592000	42552000	42552000	42380185.9070465
11257	42237000	42429000	42069000	41589000	42549000	42549000	42380892.053973
11258	42234000	42426000	42066000	41586000	42546000	42546000	42381586.2068965
11259	42231000	42423000	42063000	41583000	42543000	42543000	42382280.3598201
11260	42228000	42420000	42060000	41580000	42540000	42540000	42382986.5067466
11261	42225000	42417000	42057000	41577000	42537000	42537000	42383692.6536732
11262	42222000	42414000	42054000	41574000	42534000	42534000	42384398.8005997
11263	42219000	42411000	42051000	41571000	42531000	42531000	42385104.9475262
11264	42216000	42408000	42048000	41568000	42528000	42528000	42385811.0944528
11265	42213000	42405000	42045000	41565000	42525000	42525000	42386517.2413793
11266	42210000	42402000	42042000	41562000	42522000	42522000	42387223.3883059
11267	42207000	42399000	42039000	41559000	42519000	42519000	42387917.5412294
11268	42204000	42396000	42036000	41556000	42516000	42516000	42388611.6941529
11269	42201000	42393000	42033000	41553000	42513000	42513000	42389305.8470765
11270	42198000	42390000	42030000	41550000	42510000	42510000	42390011.994003
11271	42219000	42387000	42027000	41547000	42507000	42627000	42390706.1469265
11272	42240000	42384000	42024000	41544000	42504000	42744000	42391388.3058471
11273	42261000	42381000	42021000	41541000	42501000	42861000	42392082.4587706
11274	42258000	42378000	42018000	41538000	42498000	42858000	42392776.6116941
11275	42255000	42375000	42015000	41535000	42495000	42855000	42393470.7646177
11276	42252000	42372000	42012000	41532000	42492000	42852000	42394152.9235382
11277	42249000	42369000	42009000	41529000	42489000	42849000	42394835.0824588
11278	42246000	42366000	42006000	41526000	42486000	42846000	42395493.2533733
11279	42243000	42363000	42003000	41523000	42483000	42843000	42396151.4242879
11280	42240000	42360000	4.2e+07	41520000	42480000	42840000	42396797.6011994
11281	42237000	42357000	41997000	41517000	42477000	42837000	42397443.7781109
11282	42234000	42354000	41994000	41514000	42474000	42834000	42398089.9550225
11283	42255000	42351000	41991000	41631000	42471000	42831000	42398736.131934
11284	42252000	42348000	41988000	41628000	42468000	42828000	42399382.3088456
11285	42249000	42345000	41985000	41625000	42465000	42825000	42400016.4917541
11286	42246000	42342000	41982000	41622000	42462000	42822000	42400650.6746627
11287	42243000	42339000	41979000	41619000	42459000	42819000	42401272.8635682
11288	42240000	42336000	41976000	41616000	42456000	42816000	42401883.0584708
11289	42261000	42333000	41973000	41613000	42453000	42933000	42402493.2533733
11290	42258000	42330000	41970000	41610000	42450000	42930000	42403103.4482759
11291	42255000	42327000	41967000	41607000	42447000	42927000	42403713.6431784
11292	42276000	42324000	41964000	41724000	42444000	42924000	42404323.838081
11293	42273000	42321000	41961000	41721000	42441000	42921000	42404958.0209895
11294	42270000	42318000	41958000	41718000	42438000	42918000	42405592.203898
11295	42267000	42315000	41955000	41715000	42435000	42915000	42406214.3928036
11296	42264000	42312000	41952000	41712000	42432000	42912000	42406836.5817092
11297	42261000	42309000	41949000	41709000	42429000	42909000	42407458.7706147
11298	42258000	42306000	41946000	41706000	42426000	42906000	42408080.9595202
11299	42255000	42303000	41943000	41703000	42423000	42903000	42408691.1544228
11300	42252000	42300000	41940000	41700000	42420000	42900000	42409289.3553223
11301	42273000	42297000	41937000	41817000	42417000	42897000	42409887.5562219
11302	42270000	42294000	41934000	41814000	42414000	42894000	42410485.7571214
11303	42267000	42291000	41931000	41811000	42411000	42891000	42411071.964018
11304	42264000	42288000	41928000	41808000	42408000	42888000	42411658.1709145
11305	42261000	42285000	41925000	41805000	42405000	42885000	42412244.3778111
11306	42258000	42282000	41922000	41802000	42402000	42882000	42412830.5847076
11307	42255000	42279000	41919000	41799000	42399000	42879000	42413416.7916042
11308	42252000	42276000	41916000	41796000	42396000	42876000	42414002.9985008
11309	42249000	42273000	41913000	41793000	42393000	42873000	42414589.2053973
11310	42270000	42270000	42030000	41790000	42390000	42870000	42415175.4122939
11311	42267000	42267000	42027000	41787000	42387000	42867000	42415761.6191904
11312	42264000	42264000	42024000	41784000	42384000	42864000	42416347.826087
11313	42261000	42261000	42021000	41781000	42381000	42861000	42416934.0329835
11314	42258000	42258000	42018000	41778000	42378000	42858000	42417520.2398801
11315	42255000	42255000	42015000	41775000	42375000	42855000	42418106.4467766
11316	42252000	42252000	42012000	41772000	42372000	42852000	42418692.6536732
11317	42249000	42249000	42009000	41769000	42369000	42849000	42419290.8545727
11318	42246000	42246000	42006000	41766000	42366000	42846000	42419889.0554723
11319	42243000	42243000	42003000	41763000	42363000	42843000	42420487.2563718
11320	42240000	42240000	4.2e+07	41760000	42360000	42840000	42421073.4632684
11321	42237000	42237000	41997000	41757000	42357000	42837000	42421659.6701649
11322	42234000	42234000	41994000	41754000	42354000	42834000	42422233.8830585
11323	42231000	42231000	41991000	41751000	42351000	42831000	42422808.095952
11324	42228000	42228000	41988000	41748000	42348000	42828000	42423382.3088456
11325	42225000	42225000	41985000	41745000	42345000	42825000	42423956.5217391
11326	42222000	42222000	41982000	41742000	42342000	42822000	42424530.7346327
11327	42219000	42219000	41979000	41739000	42339000	42819000	42425104.9475262
11328	42216000	42216000	41976000	41736000	42336000	42816000	42425679.1604198
11329	42237000	42333000	41973000	41733000	42333000	42813000	42426241.3793104
11330	42234000	42330000	41970000	41730000	42330000	42810000	42426803.5982009
11331	42255000	42327000	42087000	41727000	42327000	42807000	42427365.8170915
11332	42252000	42324000	42084000	41724000	42324000	42804000	42427940.029985
11333	42249000	42321000	42081000	41721000	42321000	42801000	42428502.2488756
11334	42246000	42318000	42078000	41718000	42318000	42798000	42429052.4737631
11335	42243000	42315000	42075000	41715000	42315000	42795000	42429614.6926537
11336	42240000	42312000	42072000	41712000	42312000	42792000	42430176.9115442
11337	42285000	42309000	42189000	41829000	42309000	42789000	42430739.1304348
11338	42282000	42306000	42186000	41826000	42306000	42786000	42431301.3493253
11339	42279000	42303000	42183000	41823000	42303000	42783000	42431863.5682159
11340	42276000	42300000	42180000	41820000	42300000	42780000	42432413.7931034
11341	42273000	42297000	42177000	41817000	42297000	42777000	42432976.011994
11342	42270000	42294000	42174000	41814000	42294000	42774000	42433538.2308846
11343	42267000	42291000	42171000	41811000	42291000	42771000	42434112.4437781
11344	42264000	42288000	42168000	41808000	42288000	42768000	42434686.6566717
11345	42285000	42405000	42165000	41805000	42285000	42765000	42435272.8635682
11346	42306000	42402000	42162000	41802000	42402000	42762000	42435847.0764618
11347	42327000	42399000	42159000	41799000	42519000	42759000	42436421.2893553
11348	42324000	42396000	42156000	41796000	42516000	42756000	42436995.5022489
11349	42321000	42393000	42153000	41793000	42513000	42753000	42437569.7151424
11350	42318000	42390000	42150000	41790000	42510000	42750000	42438143.928036
11351	42339000	42387000	42147000	41907000	42507000	42747000	42438718.1409295
11352	42336000	42384000	42144000	41904000	42504000	42744000	42439292.3538231
11353	42333000	42381000	42141000	41901000	42501000	42741000	42439866.5667166
11354	42330000	42378000	42138000	41898000	42498000	42738000	42440440.7796102
11355	42327000	42375000	42135000	41895000	42495000	42735000	42441026.9865067
11356	42324000	42372000	42132000	41892000	42492000	42732000	42441625.1874063
11357	42345000	42369000	42249000	41889000	42489000	42729000	42442223.3883058
11358	42342000	42366000	42246000	41886000	42486000	42726000	42442809.5952024
11359	42339000	42363000	42243000	41883000	42483000	42723000	42443407.7961019
11360	42360000	42360000	42240000	41880000	42600000	42720000	42443982.0089955
11361	42357000	42357000	42237000	41877000	42597000	42717000	42444568.2158921
11362	42354000	42354000	42234000	41874000	42594000	42714000	42445166.4167916
11363	42351000	42351000	42231000	41871000	42591000	42711000	42445764.6176912
11364	42372000	42348000	42228000	41868000	42588000	42828000	42446362.8185907
11365	42369000	42345000	42225000	41865000	42585000	42825000	42446961.0194903
11366	42366000	42342000	42222000	41862000	42582000	42822000	42447559.2203898
11367	42363000	42339000	42219000	41859000	42579000	42819000	42448157.4212894
11368	42360000	42336000	42216000	41856000	42576000	42816000	42448755.6221889
11369	42357000	42333000	42213000	41853000	42573000	42813000	42449353.8230885
11370	42354000	42330000	42210000	41850000	42570000	42810000	42449952.023988
11371	42351000	42327000	42207000	41847000	42567000	42807000	42450538.2308846
11372	42348000	42324000	42204000	41844000	42564000	42804000	42451124.4377811
11373	42345000	42321000	42201000	41841000	42561000	42801000	42451698.6506747
11374	42342000	42318000	42198000	41838000	42558000	42798000	42452260.8695652
11375	42339000	42315000	42195000	41835000	42555000	42795000	42452811.0944528
11376	42336000	42312000	42192000	41832000	42552000	42792000	42453361.3193403
11377	42333000	42309000	42189000	41829000	42549000	42789000	42453911.5442279
11378	42330000	42306000	42186000	41826000	42546000	42786000	42454461.7691154
11379	42327000	42303000	42183000	41823000	42543000	42783000	42455011.994003
11380	42324000	42300000	42180000	41820000	42540000	42780000	42455562.2188906
11381	42321000	42297000	42177000	41817000	42537000	42777000	42456112.4437781
11382	42318000	42294000	42174000	41814000	42534000	42774000	42456662.6686657
11383	42315000	42291000	42171000	41811000	42531000	42771000	42457212.8935532
11384	42312000	42288000	42168000	41808000	42528000	42768000	42457763.1184408
11385	42309000	42285000	42165000	41805000	42525000	42765000	42458313.3433283
11386	42306000	42282000	42162000	41802000	42522000	42762000	42458863.5682159
11387	42303000	42279000	42159000	41799000	42519000	42759000	42459413.7931035
11388	42300000	42276000	42156000	41796000	42516000	42756000	42459952.023988
11389	42297000	42273000	42153000	41793000	42513000	42753000	42460490.2548726
11390	42294000	42270000	42150000	41790000	42510000	42750000	42461028.4857571
11391	42315000	42267000	42147000	41787000	42507000	42867000	42461566.7166417
11392	42312000	42264000	42144000	41784000	42504000	42864000	42462092.9535232
11393	42309000	42261000	42141000	41781000	42501000	42861000	42462619.1904048
11394	42306000	42258000	42138000	41778000	42498000	42858000	42463133.4332834
11395	42303000	42255000	42135000	41775000	42495000	42855000	42463647.6761619
11396	42300000	42252000	42132000	41772000	42492000	42852000	42464161.9190405
11397	42321000	42249000	42129000	41889000	42489000	42849000	42464676.161919
11398	42318000	42246000	42126000	41886000	42486000	42846000	42465190.4047976
11399	42315000	42243000	42123000	41883000	42483000	42843000	42465704.6476762
11400	42312000	42240000	42120000	41880000	42480000	42840000	42466218.8905547
11401	42309000	42237000	42117000	41877000	42477000	42837000	42466733.1334333
11402	42306000	42234000	42114000	41874000	42474000	42834000	42467235.3823089
11403	42303000	42231000	42111000	41871000	42471000	42831000	42467737.6311844
11404	42300000	42228000	42108000	41868000	42468000	42828000	42468239.88006
11405	42297000	42225000	42105000	41865000	42465000	42825000	42468742.1289355
11406	42294000	42222000	42102000	41862000	42462000	42822000	42469244.3778111
11407	42291000	42219000	42099000	41859000	42459000	42819000	42469746.6266867
11408	42288000	42216000	42096000	41856000	42456000	42816000	42470260.8695652
11409	42285000	42213000	42093000	41853000	42453000	42813000	42470775.1124438
11410	42282000	42210000	42090000	41850000	42450000	42810000	42471289.3553223
11411	42279000	42207000	42087000	41847000	42447000	42807000	42471803.5982009
11412	42276000	42204000	42084000	41844000	42444000	42804000	42472317.8410795
11413	42273000	42201000	42081000	41841000	42441000	42801000	42472832.083958
11414	42270000	42198000	42078000	41838000	42438000	42798000	42473346.3268366
11415	42291000	42195000	42195000	41835000	42435000	42795000	42473848.5757121
11416	42288000	42192000	42192000	41832000	42432000	42792000	42474362.8185907
11417	42285000	42189000	42189000	41829000	42429000	42789000	42474877.0614693
11418	42282000	42186000	42186000	41826000	42426000	42786000	42475391.3043478
11419	42279000	42183000	42183000	41823000	42423000	42783000	42475905.5472264
11420	42276000	42180000	42180000	41820000	42420000	42780000	42476407.7961019
11421	42273000	42177000	42177000	41817000	42417000	42777000	42476910.0449775
11422	42270000	42174000	42174000	41814000	42414000	42774000	42477412.2938531
11423	42267000	42171000	42171000	41811000	42411000	42771000	42477914.5427286
11424	42264000	42168000	42168000	41808000	42408000	42768000	42478416.7916042
11425	42261000	42165000	42165000	41805000	42405000	42765000	42478907.0464768
11426	42258000	42162000	42162000	41802000	42402000	42762000	42479397.3013493
11427	42255000	42159000	42159000	41799000	42399000	42759000	42479875.5622189
11428	42252000	42156000	42156000	41796000	42396000	42756000	42480353.8230885
11429	42273000	42153000	42153000	41913000	42393000	42753000	42480832.083958
11430	42270000	42150000	42150000	41910000	42390000	42750000	42481310.3448276
11431	42267000	42147000	42147000	41907000	42387000	42747000	42481788.6056972
11432	42288000	42144000	42264000	41904000	42384000	42744000	42482266.8665667
11433	42285000	42141000	42261000	41901000	42381000	42741000	42482733.1334333
11434	42282000	42138000	42258000	41898000	42378000	42738000	42483199.4002999
11435	42303000	42135000	42255000	42015000	42375000	42735000	42483665.6671664
11436	42300000	42132000	42252000	42012000	42372000	42732000	42484131.934033
11437	42321000	42129000	42249000	42129000	42369000	42729000	42484598.2008995
11438	42318000	42126000	42246000	42126000	42366000	42726000	42485052.4737631
11439	42315000	42123000	42243000	42123000	42363000	42723000	42485518.7406297
11440	42312000	42120000	42240000	42120000	42360000	42720000	42485985.0074963
11441	42309000	42117000	42237000	42117000	42357000	42717000	42486439.2803598
11442	42306000	42114000	42234000	42114000	42354000	42714000	42486893.5532234
11443	42303000	42111000	42231000	42111000	42351000	42711000	42487347.826087
11444	42300000	42108000	42228000	42108000	42348000	42708000	42487802.0989505
11445	42321000	42105000	42345000	42105000	42345000	42705000	42488244.3778111
11446	42318000	42102000	42342000	42102000	42342000	42702000	42488674.6626687
11447	42339000	42219000	42339000	42099000	42339000	42699000	42489104.9475262
11448	42336000	42216000	42336000	42096000	42336000	42696000	42489523.2383808
11449	42357000	42213000	42333000	42093000	42453000	42693000	42489941.5292354
11450	42354000	42210000	42330000	42090000	42450000	42690000	42490347.826087
11451	42351000	42207000	42327000	42087000	42447000	42687000	42490754.1229385
11452	42348000	42204000	42324000	42084000	42444000	42684000	42491160.4197901
11453	42393000	42201000	42321000	42081000	42561000	42801000	42491566.7166417
11454	42390000	42198000	42318000	42078000	42558000	42798000	42491973.0134933
11455	42387000	42195000	42315000	42075000	42555000	42795000	42492379.3103448
11456	42408000	42192000	42312000	42072000	42672000	42792000	42492785.6071964
11457	42429000	42309000	42309000	42069000	42669000	42789000	42493179.910045
11458	42426000	42306000	42306000	42066000	42666000	42786000	42493550.2248876
11459	42423000	42303000	42303000	42063000	42663000	42783000	42493920.5397301
11460	42420000	42300000	42300000	42060000	42660000	42780000	42494278.8605697
11461	42417000	42297000	42297000	42057000	42657000	42777000	42494637.1814093
11462	42438000	42294000	42294000	42174000	42654000	42774000	42494995.5022489
11463	42435000	42291000	42291000	42171000	42651000	42771000	42495353.8230885
11464	42432000	42288000	42288000	42168000	42648000	42768000	42495712.143928
11465	42429000	42285000	42285000	42165000	42645000	42765000	42496070.4647676
11466	42426000	42282000	42282000	42162000	42642000	42762000	42496428.7856072
11467	42447000	42279000	42279000	42159000	42639000	42879000	42496787.1064468
11468	42444000	42276000	42276000	42156000	42636000	42876000	42497145.4272864
11469	42465000	42273000	42273000	42153000	42753000	42873000	42497503.7481259
11470	42486000	42270000	42270000	42150000	42750000	42990000	42497862.0689655
11471	42483000	42267000	42267000	42147000	42747000	42987000	42498220.3898051
11472	42504000	42264000	42264000	42144000	42744000	43104000	42498578.7106447
11473	42501000	42261000	42261000	42141000	42741000	43101000	42498937.0314843
11474	42498000	42258000	42258000	42138000	42738000	43098000	42499295.3523238
11475	42495000	42255000	42255000	42135000	42735000	43095000	42499653.6731634
11476	42492000	42252000	42252000	42132000	42732000	43092000	42500000
11477	42489000	42249000	42249000	42129000	42729000	43089000	42500346.3268366
11478	42486000	42246000	42246000	42126000	42726000	43086000	42500692.6536732
11479	42483000	42243000	42243000	42123000	42723000	43083000	42501038.9805097
11480	42480000	42240000	42240000	42120000	42720000	43080000	42501385.3073463
11481	42477000	42237000	42237000	42117000	42717000	43077000	42501731.6341829
11482	42474000	42234000	42234000	42114000	42714000	43074000	42502089.9550225
11483	42495000	42231000	42231000	42111000	42711000	43191000	42502448.2758621
11484	42516000	42348000	42228000	42108000	42708000	43188000	42502806.5967017
11485	42513000	42345000	42225000	42105000	42705000	43185000	42503164.9175412
11486	42510000	42342000	42222000	42102000	42702000	43182000	42503523.2383808
11487	42507000	42339000	42219000	42099000	42699000	43179000	42503869.5652174
11488	42504000	42336000	42216000	42096000	42696000	43176000	42504215.892054
11489	42501000	42333000	42213000	42093000	42693000	43173000	42504562.2188906
11490	42498000	42330000	42210000	42090000	42690000	43170000	42504908.5457271
11491	42495000	42327000	42207000	42087000	42687000	43167000	42505254.8725637
11492	42492000	42324000	42204000	42084000	42684000	43164000	42505613.1934033
11493	42489000	42321000	42201000	42081000	42681000	43161000	42505971.5142429
11494	42486000	42318000	42198000	42078000	42678000	43158000	42506329.8350825
11495	42483000	42315000	42195000	42075000	42675000	43155000	42506688.155922
11496	42480000	42312000	42192000	42072000	42672000	43152000	42507034.4827586
11497	42477000	42309000	42189000	42069000	42669000	43149000	42507368.8155922
11498	42498000	42306000	42306000	42066000	42666000	43146000	42507703.1484258
11499	42495000	42303000	42303000	42063000	42663000	43143000	42508037.4812594
11500	42492000	42300000	42300000	42060000	42660000	43140000	42508371.814093
11501	42489000	42297000	42297000	42057000	42657000	43137000	42508718.1409295
11502	42486000	42294000	42294000	42054000	42654000	43134000	42509064.4677661
11503	42483000	42291000	42291000	42051000	42651000	43131000	42509410.7946027
11504	42480000	42288000	42288000	42048000	42648000	43128000	42509757.1214393
11505	42477000	42285000	42285000	42045000	42645000	43125000	42510115.4422789
11506	42474000	42282000	42282000	42042000	42642000	43122000	42510485.7571214
11507	42471000	42279000	42279000	42039000	42639000	43119000	42510868.065967
11508	42468000	42276000	42276000	42036000	42636000	43116000	42511250.3748126
11509	42465000	42273000	42273000	42033000	42633000	43113000	42511620.6896552
11510	42486000	42270000	42270000	42030000	42750000	43110000	42511991.0044978
11511	42483000	42267000	42267000	42027000	42747000	43107000	42512361.3193403
11512	42480000	42264000	42264000	42024000	42744000	43104000	42512731.6341829
11513	42477000	42261000	42261000	42021000	42741000	43101000	42513101.9490255
11514	42474000	42258000	42258000	42018000	42738000	43098000	42513472.2638681
11515	42471000	42255000	42255000	42015000	42735000	43095000	42513842.5787107
11516	42492000	42252000	42372000	42012000	42732000	43092000	42514200.8995502
11517	42489000	42249000	42369000	42009000	42729000	43089000	42514547.2263868
11518	42486000	42246000	42366000	42006000	42726000	43086000	42514881.5592204
11519	42507000	42243000	42363000	42003000	42723000	43203000	42515215.892054
11520	42504000	42240000	42360000	4.2e+07	42720000	43200000	42515550.2248876
11521	42501000	42237000	42357000	41997000	42717000	43197000	42515884.5577211
11522	42498000	42234000	42354000	41994000	42714000	43194000	42516218.8905547
11523	42495000	42231000	42351000	41991000	42711000	43191000	42516553.2233883
11524	42492000	42228000	42348000	41988000	42708000	43188000	42516899.5502249
11525	42489000	42225000	42345000	41985000	42705000	43185000	42517245.8770615
11526	42486000	42222000	42342000	41982000	42702000	43182000	42517592.2038981
11527	42483000	42219000	42339000	41979000	42699000	43179000	42517938.5307346
11528	42480000	42216000	42336000	41976000	42696000	43176000	42518284.8575712
11529	42477000	42213000	42333000	41973000	42693000	43173000	42518619.1904048
11530	42474000	42210000	42330000	41970000	42690000	43170000	42518941.5292354
11531	42471000	42207000	42327000	41967000	42687000	43167000	42519263.868066
11532	42468000	42204000	42324000	41964000	42684000	43164000	42519586.2068965
11533	42489000	42201000	42321000	41961000	42681000	43281000	42519908.5457271
11534	42486000	42198000	42318000	41958000	42678000	43278000	42520230.8845577
11535	42483000	42195000	42315000	41955000	42675000	43275000	42520553.2233883
11536	42504000	42192000	42432000	41952000	42672000	43272000	42520875.5622189
11537	42501000	42189000	42429000	41949000	42669000	43269000	42521197.9010495
11538	42498000	42186000	42426000	41946000	42666000	43266000	42521520.2398801
11539	42519000	42303000	42423000	41943000	42663000	43263000	42521830.5847076
11540	42516000	42300000	42420000	41940000	42660000	43260000	42522140.9295352
11541	42513000	42297000	42417000	41937000	42657000	43257000	42522439.2803598
11542	42510000	42294000	42414000	41934000	42654000	43254000	42522725.6371814
11543	42507000	42291000	42411000	41931000	42651000	43251000	42523011.994003
11544	42504000	42288000	42408000	41928000	42648000	43248000	42523298.3508246
11545	42501000	42285000	42405000	41925000	42645000	43245000	42523584.7076462
11546	42498000	42282000	42402000	41922000	42642000	43242000	42523859.0704648
11547	42495000	42279000	42399000	41919000	42639000	43239000	42524121.4392804
11548	42492000	42276000	42396000	41916000	42636000	43236000	42524371.814093
11549	42489000	42273000	42393000	41913000	42633000	43233000	42524622.1889055
11550	42486000	42270000	42390000	41910000	42630000	43230000	42524872.5637181
11551	42483000	42267000	42387000	41907000	42627000	43227000	42525122.9385307
11552	42480000	42264000	42384000	41904000	42624000	43224000	42525361.3193403
11553	42477000	42261000	42381000	41901000	42621000	43221000	42525599.7001499
11554	42474000	42258000	42378000	41898000	42618000	43218000	42525850.0749625
11555	42471000	42255000	42375000	41895000	42615000	43215000	42526100.4497751
11556	42468000	42252000	42372000	41892000	42612000	43212000	42526350.8245877
11557	42465000	42249000	42369000	41889000	42609000	43209000	42526613.1934033
11558	42462000	42246000	42366000	41886000	42606000	43206000	42526875.5622189
11559	42483000	42243000	42363000	42003000	42603000	43203000	42527137.9310345
11560	42480000	42240000	42360000	4.2e+07	42600000	43200000	42527400.2998501
11561	42477000	42237000	42357000	41997000	42597000	43197000	42527662.6686657
11562	42474000	42234000	42354000	41994000	42594000	43194000	42527925.0374813
11563	42471000	42231000	42351000	41991000	42591000	43191000	42528187.4062969
11564	42468000	42228000	42348000	41988000	42588000	43188000	42528449.7751124
11565	42465000	42225000	42345000	41985000	42585000	43185000	42528700.149925
11566	42462000	42222000	42342000	41982000	42582000	43182000	42528950.5247376
11567	42459000	42219000	42339000	41979000	42579000	43179000	42529200.8995502
11568	42456000	42216000	42336000	41976000	42576000	43176000	42529451.2743628
11569	42453000	42213000	42333000	41973000	42573000	43173000	42529725.6371814
11570	42450000	42210000	42330000	41970000	42570000	43170000	42529988.005997
11571	42447000	42207000	42327000	41967000	42567000	43167000	42530250.3748126
11572	42444000	42204000	42324000	41964000	42564000	43164000	42530512.7436282
11573	42441000	42201000	42321000	41961000	42561000	43161000	42530775.1124438
11574	42438000	42198000	42318000	41958000	42558000	43158000	42531037.4812594
11575	42435000	42195000	42315000	41955000	42555000	43155000	42531299.850075
11576	42432000	42192000	42312000	41952000	42552000	43152000	42531562.2188906
11577	42429000	42189000	42309000	41949000	42549000	43149000	42531824.5877062
11578	42426000	42186000	42306000	41946000	42546000	43146000	42532086.9565217
11579	42423000	42183000	42303000	41943000	42543000	43143000	42532337.3313343
11580	42420000	42180000	42300000	41940000	42540000	43140000	42532599.7001499
11581	42417000	42177000	42297000	41937000	42537000	43137000	42532862.0689655
11582	42414000	42174000	42294000	41934000	42534000	43134000	42533124.4377811
11583	42411000	42171000	42291000	41931000	42531000	43131000	42533386.8065967
11584	42408000	42168000	42288000	41928000	42528000	43128000	42533649.1754123
11585	42405000	42165000	42285000	41925000	42525000	43125000	42533899.5502249
11586	42402000	42162000	42282000	41922000	42522000	43122000	42534149.9250375
11587	42399000	42159000	42279000	41919000	42519000	43119000	42534400.2998501
11588	42396000	42156000	42276000	41916000	42516000	43116000	42534638.6806597
11589	42393000	42153000	42273000	41913000	42513000	43113000	42534877.0614693
11590	42390000	42150000	42270000	41910000	42510000	43110000	42535115.4422789
11591	42387000	42147000	42267000	41907000	42507000	43107000	42535353.8230885
11592	42384000	42144000	42264000	41904000	42504000	43104000	42535580.2098951
11593	42381000	42141000	42261000	41901000	42501000	43101000	42535806.5967017
11594	42378000	42138000	42258000	41898000	42498000	43098000	42536032.9835082
11595	42399000	42255000	42255000	41895000	42495000	43095000	42536271.3643178
11596	42396000	42252000	42252000	41892000	42492000	43092000	42536521.7391304
11597	42393000	42249000	42249000	41889000	42489000	43089000	42536772.113943
11598	42390000	42246000	42246000	41886000	42486000	43086000	42537034.4827586
11599	42387000	42243000	42243000	41883000	42483000	43083000	42537296.8515742
11600	42384000	42240000	42240000	41880000	42480000	43080000	42537583.2083958
11601	42381000	42237000	42237000	41877000	42477000	43077000	42537869.5652174
11602	42378000	42234000	42234000	41874000	42474000	43074000	42538155.922039
11603	42399000	42231000	42231000	41991000	42471000	43071000	42538430.2848576
11604	42396000	42228000	42228000	41988000	42468000	43068000	42538704.6476762
11605	42393000	42225000	42225000	41985000	42465000	43065000	42538991.0044978
11606	42390000	42222000	42222000	41982000	42462000	43062000	42539277.3613193
11607	42387000	42219000	42219000	41979000	42459000	43059000	42539563.7181409
11608	42384000	42216000	42216000	41976000	42456000	43056000	42539850.0749625
11609	42405000	42213000	42213000	41973000	42453000	43173000	42540136.4317841
11610	42402000	42210000	42210000	41970000	42450000	43170000	42540410.7946027
11611	42399000	42207000	42207000	41967000	42447000	43167000	42540673.1634183
11612	42396000	42204000	42204000	41964000	42444000	43164000	42540935.5322339
11613	42393000	42201000	42201000	41961000	42441000	43161000	42541197.9010495
11614	42390000	42198000	42198000	41958000	42438000	43158000	42541460.2698651
11615	42387000	42195000	42195000	41955000	42435000	43155000	42541722.6386807
11616	42384000	42192000	42192000	41952000	42432000	43152000	42541985.0074963
11617	42405000	42189000	42189000	42069000	42429000	43149000	42542247.3763118
11618	42402000	42186000	42186000	42066000	42426000	43146000	42542509.7451274
11619	42399000	42183000	42183000	42063000	42423000	43143000	42542772.113943
11620	42396000	42180000	42180000	42060000	42420000	43140000	42543034.4827586
11621	42393000	42177000	42177000	42057000	42417000	43137000	42543296.8515742
11622	42390000	42174000	42174000	42054000	42414000	43134000	42543547.2263868
11623	42387000	42171000	42171000	42051000	42411000	43131000	42543797.6011994
11624	42408000	42168000	42288000	42048000	42408000	43128000	42544047.976012
11625	42405000	42165000	42285000	42045000	42405000	43125000	42544298.3508246
11626	42402000	42162000	42282000	42042000	42402000	43122000	42544548.7256372
11627	42399000	42159000	42279000	42039000	42399000	43119000	42544799.1004498
11628	42420000	42156000	42276000	42156000	42396000	43116000	42545049.4752624
11629	42465000	42153000	42273000	42273000	42513000	43113000	42545299.850075
