envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
5805	31569000	31905000	30945000	31305000	32145000	31545000	31619422.7886057
5806	31566000	31902000	30942000	31302000	32142000	31542000	31620200.8995502
5807	31563000	31899000	30939000	31299000	32139000	31539000	31620967.0164918
5808	31560000	31896000	30936000	31296000	32136000	31536000	31621733.1334333
5809	31557000	31893000	30933000	31293000	32133000	31533000	31622487.2563718
5810	31554000	31890000	30930000	31290000	32130000	31530000	31623253.3733133
5811	31551000	31887000	30927000	31287000	32127000	31527000	31624031.4842579
5812	31548000	31884000	30924000	31284000	32124000	31524000	31624809.5952024
5813	31545000	31881000	30921000	31281000	32121000	31521000	31625587.7061469
5814	31542000	31878000	30918000	31278000	32118000	31518000	31626365.8170915
5815	31539000	31875000	30915000	31275000	32115000	31515000	31627143.928036
5816	31536000	31872000	30912000	31272000	32112000	31512000	31627934.0329835
5817	31533000	31869000	30909000	31269000	32109000	31509000	31628724.137931
5818	31530000	31866000	30906000	31266000	32106000	31506000	31629514.2428786
5819	31527000	31863000	30903000	31263000	32103000	31503000	31630304.3478261
5820	31524000	31860000	30900000	31260000	32100000	31500000	31631094.4527736
5821	31545000	31857000	31017000	31257000	32097000	31497000	31631872.5637181
5822	31542000	31854000	31014000	31254000	32094000	31494000	31632650.6746627
5823	31539000	31851000	31011000	31251000	32091000	31491000	31633440.7796102
5824	31536000	31848000	31008000	31248000	32088000	31488000	31634230.8845577
5825	31533000	31845000	31005000	31245000	32085000	31485000	31635020.9895052
5826	31530000	31842000	31002000	31242000	32082000	31482000	31635799.1004498
5827	31527000	31839000	30999000	31239000	32079000	31479000	31636589.2053973
5828	31524000	31836000	30996000	31236000	32076000	31476000	31637379.3103448
5829	31545000	31833000	30993000	31233000	32193000	31473000	31638169.4152924
5830	31542000	31830000	30990000	31230000	32190000	31470000	31638959.5202399
5831	31539000	31827000	30987000	31227000	32187000	31467000	31639749.6251874
5832	31560000	31824000	30984000	31344000	32184000	31464000	31640539.7301349
5833	31557000	31821000	30981000	31341000	32181000	31461000	31641329.8350825
5834	31554000	31818000	30978000	31338000	32178000	31458000	31642119.94003
5835	31551000	31815000	30975000	31335000	32175000	31455000	31642910.0449775
5836	31548000	31812000	30972000	31332000	32172000	31452000	31643688.155922
5837	31545000	31809000	30969000	31329000	32169000	31449000	31644466.2668666
5838	31566000	31806000	30966000	31446000	32166000	31446000	31645244.3778111
5839	31587000	31803000	30963000	31563000	32163000	31443000	31646034.4827586
5840	31584000	31800000	30960000	31560000	32160000	31440000	31646824.5877062
5841	31581000	31797000	30957000	31557000	32157000	31437000	31647614.6926537
5842	31602000	31794000	31074000	31554000	32154000	31434000	31648392.8035982
5843	31599000	31791000	31071000	31551000	32151000	31431000	31649158.9205397
5844	31596000	31788000	31068000	31548000	32148000	31428000	31649925.0374813
5845	31593000	31785000	31065000	31545000	32145000	31425000	31650691.1544228
5846	31590000	31782000	31062000	31542000	32142000	31422000	31651457.2713643
5847	31587000	31779000	31059000	31539000	32139000	31419000	31652223.3883058
5848	31608000	31776000	31056000	31656000	32136000	31416000	31652989.5052474
5849	31605000	31773000	31053000	31653000	32133000	31413000	31653767.6161919
5850	31602000	31770000	31050000	31650000	32130000	31410000	31654545.7271364
5851	31599000	31767000	31047000	31647000	32127000	31407000	31655323.838081
5852	31596000	31764000	31044000	31644000	32124000	31404000	31656101.9490255
5853	31593000	31761000	31041000	31641000	32121000	31401000	31656880.05997
5854	31590000	31758000	31038000	31638000	32118000	31398000	31657646.1769115
5855	31611000	31875000	31035000	31635000	32115000	31395000	31658412.2938531
5856	31632000	31872000	31032000	31752000	32112000	31392000	31659166.4167916
5857	31629000	31869000	31029000	31749000	32109000	31389000	31659920.5397301
5858	31626000	31866000	31026000	31746000	32106000	31386000	31660674.6626687
5859	31623000	31863000	31023000	31743000	32103000	31383000	31661428.7856072
5860	31620000	31860000	31020000	31740000	32100000	31380000	31662182.9085457
5861	31617000	31857000	31017000	31737000	32097000	31377000	31662937.0314843
5862	31614000	31854000	31014000	31734000	32094000	31374000	31663691.1544228
5863	31611000	31851000	31011000	31731000	32091000	31371000	31664445.2773613
5864	31608000	31848000	31008000	31728000	32088000	31368000	31665199.4002999
5865	31605000	31845000	31005000	31725000	32085000	31365000	31665953.5232384
5866	31602000	31842000	31002000	31722000	32082000	31362000	31666707.6461769
5867	31599000	31839000	30999000	31719000	32079000	31359000	31667461.7691154
5868	31620000	31836000	30996000	31716000	32196000	31356000	31668215.892054
5869	31617000	31833000	30993000	31713000	32193000	31353000	31668982.0089955
5870	31614000	31830000	30990000	31710000	32190000	31350000	31669736.131934
5871	31635000	31827000	31107000	31707000	32187000	31347000	31670490.2548726
5872	31632000	31824000	31104000	31704000	32184000	31344000	31671244.3778111
5873	31629000	31821000	31101000	31701000	32181000	31341000	31671998.5007496
5874	31626000	31818000	31098000	31698000	32178000	31338000	31672752.6236882
5875	31623000	31815000	31095000	31695000	32175000	31335000	31673494.7526237
5876	31620000	31812000	31092000	31692000	32172000	31332000	31674236.8815592
5877	31617000	31809000	31089000	31689000	32169000	31329000	31674979.0104948
5878	31614000	31806000	31086000	31686000	32166000	31326000	31675721.1394303
5879	31635000	31803000	31203000	31683000	32163000	31323000	31676439.2803598
5880	31632000	31800000	31200000	31680000	32160000	31320000	31677157.4212894
5881	31629000	31797000	31197000	31677000	32157000	31317000	31677875.5622189
5882	31626000	31794000	31194000	31674000	32154000	31314000	31678593.7031484
5883	31623000	31791000	31191000	31671000	32151000	31311000	31679299.850075
5884	31620000	31788000	31188000	31668000	32148000	31308000	31680005.9970015
5885	31617000	31785000	31185000	31665000	32145000	31305000	31680712.143928
5886	31614000	31782000	31182000	31662000	32142000	31302000	31681418.2908546
5887	31611000	31779000	31179000	31659000	32139000	31299000	31682124.4377811
5888	31632000	31896000	31176000	31656000	32136000	31296000	31682830.5847076
5889	31629000	31893000	31173000	31653000	32133000	31293000	31683548.7256372
5890	31626000	31890000	31170000	31650000	32130000	31290000	31684266.8665667
5891	31647000	31887000	31167000	31647000	32127000	31407000	31684973.0134933
5892	31644000	31884000	31164000	31644000	32124000	31404000	31685679.1604198
5893	31641000	31881000	31161000	31641000	32121000	31401000	31686385.3073463
5894	31662000	31878000	31158000	31758000	32118000	31398000	31687103.4482759
5895	31659000	31875000	31155000	31755000	32115000	31395000	31687821.5892054
5896	31656000	31872000	31152000	31752000	32112000	31392000	31688539.7301349
5897	31653000	31869000	31149000	31749000	32109000	31389000	31689257.8710645
5898	31650000	31866000	31146000	31746000	32106000	31386000	31689976.011994
5899	31671000	31983000	31143000	31743000	32103000	31383000	31690694.1529235
5900	31668000	31980000	31140000	31740000	32100000	31380000	31691412.2938531
5901	31665000	31977000	31137000	31737000	32097000	31377000	31692130.4347826
5902	31662000	31974000	31134000	31734000	32094000	31374000	31692860.5697151
5903	31659000	31971000	31131000	31731000	32091000	31371000	31693602.6986507
5904	31656000	31968000	31128000	31728000	32088000	31368000	31694344.8275862
5905	31653000	31965000	31125000	31725000	32085000	31365000	31695086.9565217
5906	31650000	31962000	31122000	31722000	32082000	31362000	31695829.0854573
5907	31671000	32079000	31119000	31719000	32079000	31359000	31696571.2143928
5908	31668000	32076000	31116000	31716000	32076000	31356000	31697313.3433283
5909	31665000	32073000	31113000	31713000	32073000	31353000	31698043.4782609
5910	31662000	32070000	31110000	31710000	32070000	31350000	31698773.6131934
5911	31683000	32187000	31107000	31707000	32067000	31347000	31699515.7421289
5912	31680000	32184000	31104000	31704000	32064000	31344000	31700281.8590705
5913	31677000	32181000	31101000	31701000	32061000	31341000	31701047.976012
5914	31674000	32178000	31098000	31698000	32058000	31338000	31701814.0929535
5915	31671000	32175000	31095000	31695000	32055000	31335000	31702568.2158921
5916	31668000	32172000	31092000	31692000	32052000	31332000	31703322.3388306
5917	31665000	32169000	31089000	31689000	32049000	31329000	31704076.4617691
5918	31662000	32166000	31086000	31686000	32046000	31326000	31704830.5847076
5919	31659000	32163000	31083000	31683000	32043000	31323000	31705584.7076462
5920	31656000	32160000	31080000	31680000	32040000	31320000	31706314.8425787
5921	31653000	32157000	31077000	31677000	32037000	31317000	31707044.9775112
5922	31650000	32154000	31074000	31674000	32034000	31314000	31707775.1124438
5923	31647000	32151000	31071000	31671000	32031000	31311000	31708505.2473763
5924	31644000	32148000	31068000	31668000	32028000	31308000	31709235.3823088
5925	31641000	32145000	31065000	31665000	32025000	31305000	31709965.5172414
5926	31638000	32142000	31062000	31662000	32022000	31302000	31710695.6521739
5927	31635000	32139000	31059000	31659000	32019000	31299000	31711425.7871064
5928	31632000	32136000	31056000	31656000	32016000	31296000	31712155.922039
5929	31629000	32133000	31053000	31653000	32013000	31293000	31712886.0569715
5930	31626000	32130000	31050000	31650000	32010000	31290000	31713616.1919041
5931	31623000	32127000	31047000	31647000	32007000	31287000	31714346.3268366
5932	31620000	32124000	31044000	31644000	32004000	31284000	31715076.4617691
5933	31617000	32121000	31041000	31641000	32001000	31281000	31715794.6026987
5934	31614000	32118000	31038000	31638000	31998000	31278000	31716512.7436282
5935	31635000	32115000	31035000	31755000	31995000	31275000	31717242.8785607
5936	31656000	32112000	31032000	31752000	31992000	31392000	31717961.0194903
5937	31653000	32109000	31029000	31749000	31989000	31389000	31718679.1604198
5938	31674000	32106000	31146000	31746000	31986000	31386000	31719397.3013493
5939	31671000	32103000	31143000	31743000	31983000	31383000	31720115.4422789
5940	31668000	32100000	31140000	31740000	31980000	31380000	31720833.5832084
5941	31665000	32097000	31137000	31737000	31977000	31377000	31721551.7241379
5942	31662000	32094000	31134000	31734000	31974000	31374000	31722257.8710645
5943	31659000	32091000	31131000	31731000	31971000	31371000	31722964.017991
5944	31656000	32088000	31128000	31728000	31968000	31368000	31723670.1649175
5945	31653000	32085000	31125000	31725000	31965000	31365000	31724400.2998501
5946	31650000	32082000	31122000	31722000	31962000	31362000	31725130.4347826
5947	31647000	32079000	31119000	31719000	31959000	31359000	31725860.5697151
5948	31644000	32076000	31116000	31716000	31956000	31356000	31726590.7046477
5949	31641000	32073000	31113000	31713000	31953000	31353000	31727320.8395802
5950	31638000	32070000	31110000	31710000	31950000	31350000	31728050.9745127
5951	31635000	32067000	31107000	31707000	31947000	31347000	31728781.1094453
5952	31656000	32064000	31104000	31824000	31944000	31344000	31729511.2443778
5953	31653000	32061000	31101000	31821000	31941000	31341000	31730229.3853073
5954	31650000	32058000	31098000	31818000	31938000	31338000	31730959.5202399
5955	31671000	32055000	31095000	31935000	31935000	31335000	31731689.6551724
5956	31692000	32052000	31212000	31932000	31932000	31332000	31732419.790105
5957	31689000	32049000	31209000	31929000	31929000	31329000	31733149.9250375
5958	31686000	32046000	31206000	31926000	31926000	31326000	31733868.065967
5959	31683000	32043000	31203000	31923000	31923000	31323000	31734586.2068966
5960	31680000	32040000	31200000	31920000	31920000	31320000	31735304.3478261
5961	31677000	32037000	31197000	31917000	31917000	31317000	31736010.4947526
5962	31674000	32034000	31194000	31914000	31914000	31314000	31736728.6356822
5963	31695000	32031000	31311000	31911000	31911000	31311000	31737434.7826087
5964	31692000	32028000	31308000	31908000	31908000	31308000	31738140.9295352
5965	31689000	32025000	31305000	31905000	31905000	31305000	31738847.0764618
5966	31710000	32022000	31302000	31902000	32022000	31302000	31739553.2233883
5967	31707000	32019000	31299000	31899000	32019000	31299000	31740259.3703148
5968	31704000	32016000	31296000	31896000	32016000	31296000	31740965.5172414
5969	31701000	32013000	31293000	31893000	32013000	31293000	31741671.6641679
5970	31698000	32010000	31290000	31890000	32010000	31290000	31742389.8050975
5971	31695000	32007000	31287000	31887000	32007000	31287000	31743107.946027
5972	31692000	32004000	31284000	31884000	32004000	31284000	31743814.0929535
5973	31689000	32001000	31281000	31881000	32001000	31281000	31744520.2398801
5974	31710000	32118000	31278000	31878000	31998000	31278000	31745226.3868066
5975	31731000	32115000	31395000	31875000	31995000	31275000	31745932.5337331
5976	31752000	32232000	31392000	31872000	31992000	31272000	31746638.6806597
5977	31773000	32229000	31509000	31869000	31989000	31269000	31747344.8275862
5978	31818000	32226000	31626000	31866000	31986000	31386000	31748050.9745127
5979	31815000	32223000	31623000	31863000	31983000	31383000	31748757.1214393
5980	31812000	32220000	31620000	31860000	31980000	31380000	31749463.2683658
5981	31809000	32217000	31617000	31857000	31977000	31377000	31750181.4092954
5982	31806000	32214000	31614000	31854000	31974000	31374000	31750899.5502249
5983	31803000	32211000	31611000	31851000	31971000	31371000	31751617.6911544
5984	31800000	32208000	31608000	31848000	31968000	31368000	31752335.832084
5985	31797000	32205000	31605000	31845000	31965000	31365000	31753053.9730135
5986	31794000	32202000	31602000	31842000	31962000	31362000	31753772.113943
5987	31791000	32199000	31599000	31839000	31959000	31359000	31754478.2608696
5988	31788000	32196000	31596000	31836000	31956000	31356000	31755184.4077961
5989	31785000	32193000	31593000	31833000	31953000	31353000	31755878.5607196
5990	31782000	32190000	31590000	31830000	31950000	31350000	31756572.7136432
5991	31779000	32187000	31587000	31827000	31947000	31347000	31757266.8665667
5992	31776000	32184000	31584000	31824000	31944000	31344000	31757961.0194903
5993	31773000	32181000	31581000	31821000	31941000	31341000	31758655.1724138
5994	31770000	32178000	31578000	31818000	31938000	31338000	31759349.3253373
5995	31791000	32175000	31575000	31935000	31935000	31335000	31760043.4782609
5996	31788000	32172000	31572000	31932000	31932000	31332000	31760737.6311844
5997	31785000	32169000	31569000	31929000	31929000	31329000	31761419.790105
5998	31806000	32166000	31566000	31926000	31926000	31446000	31762101.9490255
5999	31803000	32163000	31563000	31923000	31923000	31443000	31762772.113943
6000	31800000	32160000	31560000	31920000	31920000	31440000	31763442.2788606
6001	31797000	32157000	31557000	31917000	31917000	31437000	31764112.4437781
6002	31794000	32154000	31554000	31914000	31914000	31434000	31764770.6146927
6003	31791000	32151000	31551000	31911000	31911000	31431000	31765416.7916042
6004	31788000	32148000	31548000	31908000	31908000	31428000	31766062.9685157
6005	31785000	32145000	31545000	31905000	31905000	31425000	31766709.1454273
6006	31806000	32262000	31542000	31902000	31902000	31422000	31767355.3223388
6007	31803000	32259000	31539000	31899000	31899000	31419000	31768001.4992504
6008	31800000	32256000	31536000	31896000	31896000	31416000	31768647.6761619
6009	31797000	32253000	31533000	31893000	31893000	31413000	31769293.8530735
6010	31794000	32250000	31530000	31890000	31890000	31410000	31769940.029985
6011	31815000	32247000	31647000	31887000	31887000	31407000	31770586.2068966
6012	31812000	32244000	31644000	31884000	31884000	31404000	31771220.3898051
6013	31809000	32241000	31641000	31881000	31881000	31401000	31771854.5727136
6014	31806000	32238000	31638000	31878000	31878000	31398000	31772488.7556222
6015	31803000	32235000	31635000	31875000	31875000	31395000	31773122.9385307
6016	31824000	32232000	31632000	31992000	31872000	31392000	31773757.1214393
6017	31821000	32229000	31629000	31989000	31869000	31389000	31774391.3043478
6018	31818000	32226000	31626000	31986000	31866000	31386000	31775025.4872564
6019	31815000	32223000	31623000	31983000	31863000	31383000	31775647.6761619
6020	31812000	32220000	31620000	31980000	31860000	31380000	31776281.8590705
6021	31809000	32217000	31617000	31977000	31857000	31377000	31776916.041979
6022	31806000	32214000	31614000	31974000	31854000	31374000	31777550.2248876
6023	31803000	32211000	31611000	31971000	31851000	31371000	31778184.4077961
6024	31800000	32208000	31608000	31968000	31848000	31368000	31778830.5847076
6025	31821000	32205000	31605000	32085000	31845000	31365000	31779476.7616192
6026	31818000	32202000	31602000	32082000	31842000	31362000	31780134.9325337
6027	31815000	32199000	31599000	32079000	31839000	31359000	31780793.1034483
6028	31812000	32196000	31596000	32076000	31836000	31356000	31781451.2743628
6029	31809000	32193000	31593000	32073000	31833000	31353000	31782109.4452774
6030	31806000	32190000	31590000	32070000	31830000	31350000	31782755.6221889
6031	31803000	32187000	31587000	32067000	31827000	31347000	31783401.7991005
6032	31800000	32184000	31584000	32064000	31824000	31344000	31784047.976012
6033	31797000	32181000	31581000	32061000	31821000	31341000	31784694.1529235
6034	31794000	32178000	31578000	32058000	31818000	31338000	31785328.3358321
6035	31791000	32175000	31575000	32055000	31815000	31335000	31785962.5187406
6036	31788000	32172000	31572000	32052000	31812000	31332000	31786596.7016492
6037	31785000	32169000	31569000	32049000	31809000	31329000	31787230.8845577
6038	31806000	32166000	31566000	32046000	31806000	31446000	31787865.0674663
6039	31803000	32163000	31563000	32043000	31803000	31443000	31788499.2503748
6040	31800000	32160000	31560000	32040000	31800000	31440000	31789121.4392804
6041	31797000	32157000	31557000	32037000	31797000	31437000	31789743.6281859
6042	31794000	32154000	31554000	32034000	31794000	31434000	31790365.8170915
6043	31815000	32151000	31551000	32151000	31791000	31431000	31790988.005997
6044	31812000	32148000	31548000	32148000	31788000	31428000	31791610.1949026
6045	31809000	32145000	31545000	32145000	31785000	31425000	31792232.3838081
6046	31806000	32142000	31542000	32142000	31782000	31422000	31792854.5727136
6047	31827000	32139000	31539000	32139000	31899000	31419000	31793464.7676162
6048	31824000	32136000	31536000	32136000	31896000	31416000	31794074.9625187
6049	31821000	32133000	31533000	32133000	31893000	31413000	31794685.1574213
6050	31818000	32130000	31530000	32130000	31890000	31410000	31795295.3523238
6051	31815000	32127000	31527000	32127000	31887000	31407000	31795905.5472264
6052	31836000	32124000	31524000	32124000	32004000	31404000	31796515.7421289
6053	31857000	32121000	31521000	32121000	32121000	31401000	31797113.9430285
6054	31854000	32118000	31518000	32118000	32118000	31398000	31797712.143928
6055	31851000	32115000	31515000	32115000	32115000	31395000	31798322.3388306
6056	31872000	32232000	31512000	32112000	32112000	31392000	31798944.5277361
6057	31869000	32229000	31509000	32109000	32109000	31389000	31799566.7166417
6058	31866000	32226000	31506000	32106000	32106000	31386000	31800188.9055472
6059	31863000	32223000	31503000	32103000	32103000	31383000	31800811.0944528
6060	31860000	32220000	31500000	32100000	32100000	31380000	31801433.2833583
6061	31857000	32217000	31497000	32097000	32097000	31377000	31802055.4722639
6062	31854000	32214000	31494000	32094000	32094000	31374000	31802677.6611694
6063	31851000	32211000	31491000	32091000	32091000	31371000	31803287.856072
6064	31848000	32208000	31488000	32088000	32088000	31368000	31803898.0509745
6065	31845000	32205000	31485000	32085000	32085000	31365000	31804508.2458771
6066	31842000	32202000	31482000	32082000	32082000	31362000	31805106.4467766
6067	31839000	32199000	31479000	32079000	32079000	31359000	31805704.6476762
6068	31836000	32196000	31476000	32076000	32076000	31356000	31806302.8485757
6069	31833000	32193000	31473000	32073000	32073000	31353000	31806901.0494753
6070	31830000	32190000	31470000	32070000	32070000	31350000	31807499.2503748
6071	31827000	32187000	31467000	32067000	32067000	31347000	31808097.4512744
6072	31824000	32184000	31464000	32064000	32064000	31344000	31808695.6521739
6073	31845000	32181000	31461000	32181000	32061000	31341000	31809293.8530735
6074	31842000	32178000	31458000	32178000	32058000	31338000	31809892.053973
6075	31839000	32175000	31455000	32175000	32055000	31335000	31810502.2488756
6076	31860000	32172000	31452000	32292000	32052000	31332000	31811112.4437781
6077	31857000	32169000	31449000	32289000	32049000	31329000	31811722.6386807
6078	31854000	32166000	31446000	32286000	32046000	31326000	31812332.8335832
6079	31851000	32163000	31443000	32283000	32043000	31323000	31812931.0344828
6080	31848000	32160000	31440000	32280000	32040000	31320000	31813529.2353823
6081	31845000	32157000	31437000	32277000	32037000	31317000	31814127.4362819
6082	31842000	32154000	31434000	32274000	32034000	31314000	31814725.6371814
6083	31839000	32151000	31431000	32271000	32031000	31311000	31815323.838081
6084	31836000	32148000	31428000	32268000	32028000	31308000	31815922.0389805
6085	31833000	32145000	31425000	32265000	32025000	31305000	31816520.2398801
6086	31830000	32142000	31422000	32262000	32022000	31302000	31817118.4407796
6087	31827000	32139000	31419000	32259000	32019000	31299000	31817728.6356822
6088	31824000	32136000	31416000	32256000	32016000	31296000	31818338.8305847
6089	31821000	32133000	31413000	32253000	32013000	31293000	31818949.0254873
6090	31818000	32130000	31410000	32250000	32010000	31290000	31819559.2203898
6091	31839000	32247000	31407000	32247000	32007000	31287000	31820169.4152924
6092	31836000	32244000	31404000	32244000	32004000	31284000	31820767.6161919
6093	31833000	32241000	31401000	32241000	32001000	31281000	31821365.8170915
6094	31830000	32238000	31398000	32238000	31998000	31278000	31821952.023988
6095	31827000	32235000	31395000	32235000	31995000	31275000	31822538.2308846
6096	31824000	32232000	31392000	32232000	31992000	31272000	31823124.4377811
6097	31821000	32229000	31389000	32229000	31989000	31269000	31823710.6446777
6098	31818000	32226000	31386000	32226000	31986000	31266000	31824296.8515742
6099	31815000	32223000	31383000	32223000	31983000	31263000	31824883.0584708
6100	31812000	32220000	31380000	32220000	31980000	31260000	31825469.2653673
6101	31833000	32217000	31377000	32337000	31977000	31257000	31826067.4662669
6102	31830000	32214000	31374000	32334000	31974000	31254000	31826665.6671664
6103	31851000	32211000	31491000	32331000	31971000	31251000	31827263.868066
6104	31848000	32208000	31488000	32328000	31968000	31248000	31827850.0749625
6105	31869000	32205000	31605000	32325000	31965000	31245000	31828436.2818591
6106	31866000	32202000	31602000	32322000	31962000	31242000	31829022.4887556
6107	31863000	32199000	31599000	32319000	31959000	31239000	31829608.6956522
6108	31860000	32196000	31596000	32316000	31956000	31236000	31830194.9025487
6109	31881000	32193000	31593000	32313000	31953000	31353000	31830781.1094453
6110	31878000	32190000	31590000	32310000	31950000	31350000	31831355.3223388
6111	31875000	32187000	31587000	32307000	31947000	31347000	31831929.5352324
6112	31896000	32184000	31584000	32304000	32064000	31344000	31832503.7481259
6113	31893000	32181000	31581000	32301000	32061000	31341000	31833065.9670165
6114	31890000	32178000	31578000	32298000	32058000	31338000	31833628.1859071
6115	31887000	32175000	31575000	32295000	32055000	31335000	31834190.4047976
6116	31884000	32172000	31572000	32292000	32052000	31332000	31834752.6236882
6117	31881000	32169000	31569000	32289000	32049000	31329000	31835314.8425787
6118	31878000	32166000	31566000	32286000	32046000	31326000	31835877.0614693
6119	31875000	32163000	31563000	32283000	32043000	31323000	31836439.2803598
6120	31872000	32160000	31560000	32280000	32040000	31320000	31837001.4992504
6121	31869000	32157000	31557000	32277000	32037000	31317000	31837563.7181409
6122	31866000	32154000	31554000	32274000	32034000	31314000	31838125.9370315
6123	31863000	32151000	31551000	32271000	32031000	31311000	31838688.155922
6124	31860000	32148000	31548000	32268000	32028000	31308000	31839250.3748126
6125	31857000	32145000	31545000	32265000	32025000	31305000	31839812.5937031
6126	31854000	32142000	31542000	32262000	32022000	31302000	31840386.8065967
6127	31851000	32139000	31539000	32259000	32019000	31299000	31840961.0194903
6128	31872000	32136000	31536000	32256000	32136000	31296000	31841547.2263868
6129	31869000	32133000	31533000	32253000	32133000	31293000	31842121.4392804
6130	31866000	32130000	31530000	32250000	32130000	31290000	31842695.6521739
6131	31887000	32127000	31527000	32247000	32247000	31287000	31843269.8650675
6132	31884000	32124000	31524000	32244000	32244000	31284000	31843844.077961
6133	31929000	32121000	31521000	32361000	32241000	31401000	31844418.2908546
6134	31926000	32118000	31518000	32358000	32238000	31398000	31844992.5037481
6135	31923000	32115000	31515000	32355000	32235000	31395000	31845566.7166417
6136	31920000	32112000	31512000	32352000	32232000	31392000	31846140.9295352
6137	31917000	32109000	31509000	32349000	32229000	31389000	31846715.1424288
6138	31914000	32106000	31506000	32346000	32226000	31386000	31847277.3613193
6139	31911000	32103000	31503000	32343000	32223000	31383000	31847827.5862069
6140	31956000	32220000	31500000	32340000	32340000	31380000	31848377.8110945
6141	31953000	32217000	31497000	32337000	32337000	31377000	31848916.041979
6142	31950000	32214000	31494000	32334000	32334000	31374000	31849454.2728636
6143	31971000	32331000	31491000	32331000	32331000	31371000	31850028.4857571
6144	31968000	32328000	31488000	32328000	32328000	31368000	31850614.6926537
6145	31965000	32325000	31485000	32325000	32325000	31365000	31851200.8995502
6146	31962000	32322000	31482000	32322000	32322000	31362000	31851787.1064468
6147	31959000	32319000	31479000	32319000	32319000	31359000	31852373.3133433
6148	31980000	32436000	31476000	32316000	32316000	31356000	31852959.5202399
6149	31977000	32433000	31473000	32313000	32313000	31353000	31853557.7211394
6150	31974000	32430000	31470000	32310000	32310000	31350000	31854155.922039
6151	31971000	32427000	31467000	32307000	32307000	31347000	31854754.1229385
6152	31968000	32424000	31464000	32304000	32304000	31344000	31855352.3238381
6153	31965000	32421000	31461000	32301000	32301000	31341000	31855950.5247376
6154	31962000	32418000	31458000	32298000	32298000	31338000	31856548.7256372
6155	31959000	32415000	31455000	32295000	32295000	31335000	31857146.9265367
6156	31956000	32412000	31452000	32292000	32292000	31332000	31857745.1274363
6157	31953000	32409000	31449000	32289000	32289000	31329000	31858343.3283358
6158	31950000	32406000	31446000	32286000	32286000	31326000	31858941.5292354
6159	31947000	32403000	31443000	32283000	32283000	31323000	31859539.7301349
6160	31944000	32400000	31440000	32280000	32280000	31320000	31860137.9310345
6161	31941000	32397000	31437000	32277000	32277000	31317000	31860736.131934
6162	31938000	32394000	31434000	32274000	32274000	31314000	31861334.3328336
6163	31935000	32391000	31431000	32271000	32271000	31311000	31861932.5337331
6164	31956000	32388000	31428000	32268000	32268000	31428000	31862530.7346327
6165	31953000	32385000	31425000	32265000	32265000	31425000	31863128.9355322
6166	31950000	32382000	31422000	32262000	32262000	31422000	31863727.1364318
6167	31947000	32379000	31419000	32259000	32259000	31419000	31864325.3373313
6168	31968000	32376000	31416000	32256000	32256000	31536000	31864935.5322339
6169	31965000	32373000	31413000	32253000	32253000	31533000	31865545.7271364
6170	31962000	32370000	31410000	32250000	32250000	31530000	31866167.916042
6171	31983000	32367000	31407000	32247000	32367000	31527000	31866790.1049475
6172	31980000	32364000	31404000	32244000	32364000	31524000	31867412.2938531
6173	31977000	32361000	31401000	32241000	32361000	31521000	31868034.4827586
6174	31974000	32358000	31398000	32238000	32358000	31518000	31868656.6716642
6175	31971000	32355000	31395000	32235000	32355000	31515000	31869290.8545727
6176	31992000	32352000	31512000	32232000	32352000	31512000	31869925.0374813
6177	31989000	32349000	31509000	32229000	32349000	31509000	31870571.2143928
6178	31986000	32346000	31506000	32226000	32346000	31506000	31871217.3913043
6179	31983000	32343000	31503000	32223000	32343000	31503000	31871863.5682159
6180	31980000	32340000	31500000	32220000	32340000	31500000	31872509.7451274
6181	31977000	32337000	31497000	32217000	32337000	31497000	31873155.922039
6182	31974000	32334000	31494000	32214000	32334000	31494000	31873802.0989505
6183	31971000	32331000	31491000	32211000	32331000	31491000	31874448.2758621
6184	31968000	32328000	31488000	32208000	32328000	31488000	31875094.4527736
6185	31989000	32325000	31485000	32205000	32325000	31605000	31875740.6296852
6186	31986000	32322000	31482000	32202000	32322000	31602000	31876386.8065967
6187	31983000	32319000	31479000	32199000	32319000	31599000	31877032.9835082
6188	31980000	32316000	31476000	32196000	32316000	31596000	31877691.1544228
6189	31977000	32313000	31473000	32193000	32313000	31593000	31878349.3253373
6190	31974000	32310000	31470000	32190000	32310000	31590000	31879019.4902549
6191	31971000	32307000	31467000	32187000	32307000	31587000	31879689.6551724
6192	31992000	32424000	31464000	32184000	32304000	31584000	31880359.82009
6193	31989000	32421000	31461000	32181000	32301000	31581000	31881029.9850075
6194	32010000	32418000	31578000	32178000	32298000	31578000	31881700.149925
6195	32007000	32415000	31575000	32175000	32295000	31575000	31882370.3148426
6196	32004000	32412000	31572000	32172000	32292000	31572000	31883040.4797601
6197	32001000	32409000	31569000	32169000	32289000	31569000	31883710.6446777
6198	31998000	32406000	31566000	32166000	32286000	31566000	31884380.8095952
6199	31995000	32403000	31563000	32163000	32283000	31563000	31885050.9745127
6200	32016000	32400000	31680000	32160000	32280000	31560000	31885721.1394303
6201	32013000	32397000	31677000	32157000	32277000	31557000	31886391.3043478
6202	32010000	32394000	31674000	32154000	32274000	31554000	31887061.4692654
6203	32007000	32391000	31671000	32151000	32271000	31551000	31887743.6281859
6204	32004000	32388000	31668000	32148000	32268000	31548000	31888425.7871064
